,ID,DataPost,DataColeta,DiaDaSemana,Perfil,Texto,Duracao,Duração Classificada,Event,Tie,Chin,Smile,Hat,Font,Forehead,Gesture,Joy,Person,Curtidas
141,7127590125525060869,2022-08-03 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,"- Com saudades do ladrão e disposta a jogar fora a sua própria liberdade em troca da volta das generosas verbas de publicidade, grande parte da velha imprensa tornou-se incapaz de divulgar os avanços do Brasil sem um ""mas"" para minimizá-los. Apesar dessa lamentável postura, seguiremos defendendo a sua liberdade e independência. #bolsonaro #jairbolsonaro #jair #presidente #mas #brasil #🇧🇷",58.16,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,177600
142,7127615786109259014,2022-08-03 00:00:00,2022-10-02,quarta-feira,lulaoficial,Minha causa é cuidar do povo brasileiro 🇧🇷❤️🦑 #vamosjuntospelobrasil #lula #brasil,77.32,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12100
143,7127753826043448581,2022-08-03 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#futuro #deus #patria #familia #criancas #brasil #presidente #jair #bolsonaro #jairbolsonaro #🇧🇷 #capitao #satisfacao,42.58,Curto,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15300
144,7127929445163355397,2022-08-04 00:00:00,2022-10-02,quinta-feira,lulaoficial,A eleição do amor contra o ódio 🇧🇷❤️🦑#vamosjuntospelobrasil #equipelula #lula,55.56,Curto,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9951
145,7127992687994653958,2022-08-04 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#fique #em #casa #que #a #economia #gente #ve #depois #fecha #tudo #fiqueemcasa #fechatudo #emprego #recuperacao #brasil #mundo #paulo #guedes #pauloguedes #ministro #🇧🇷,68.78,Normal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30300
146,7128066426392284421,2022-08-04 00:00:00,2022-10-02,quinta-feira,lulaoficial,Cena linda no ato em Teresina! Essa bandeira é nossa e de todo opovo brasileiro❤️ Viva o Piauí e viva o Brasil 🇧🇷❤️🦑 #vamosjuntospelobrasil #lula,34.13,Curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28300
147,7128124773128752389,2022-08-04 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#jairbolsonaro #verdade #morte #eterna #verdade #deus #patria #familia #democracia #🇧🇷 #jair #bolsonaro #presidente,46.32,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,92600
148,7128173922306084102,2022-08-04 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#enfermagem #sancao #projeto #sancionado #presidente #da #republica #brasil #piso #salarial #professor #professores #historia #tecnicos #parteiras #medicina #🇧🇷 #compartilhe #a #verdade,50.66,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117700
149,7128182527054941446,2022-08-04 00:00:00,2022-10-02,quinta-feira,lulaoficial,Disposição para melhorar o Brasil 🇧🇷❤️🦑 #vamosjuntospelobrasil #lula #equipelula,35.62,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5651
150,7128394440716209414,2022-08-05 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#realizacoes #feitos #acoes #governo #jair #bolsonaro #jairbolsonaro #presidente #titulo #terra #auxilio #brasil #auxiliobrasil #mais #humildes #carteira #motorista #emprego #5 #10 #anos #bndes #god #patria #familia #banco #nacional #de #desenvolvimento #regional #ideologia #genero #presidente #jair #bolsonaro #jairbolsonaro #brasil #🇧🇷,59.79,Curto,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6656
151,7128401117561523462,2022-08-05 00:00:00,2022-10-02,sexta-feira,lulaoficial,"Yuri de Guaribas, Piauí : “Lula é a esperança” 🇧🇷❤️🦑✨ #vamosjuntospelobrasil #esperança #equipelula #educaçao #edutok",90.3,Longo,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,181300
152,7128490493419343109,2022-08-05 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#jairbolsonaro #jair #bolsonaro #montes #claros #montesclaros #minas #gerais #minasgerais #deus #patria #familia #povo #obrigado #brasil #acima #de #tudo #todos #🇧🇷 #presidente,54.8,Curto,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11200
153,7128500027785301253,2022-08-05 00:00:00,2022-10-02,sexta-feira,lulaoficial,E gostaram da vista? 🇧🇷❤️🦑 Entrei pra trend 😎 #vamosjuntospelobrasil #lula #equipelula #falandomalpelascostas #falandopelascostas,8.87,Muito curto,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1200000
154,7128738573448269062,2022-08-06 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#tabela #imposto #de #renda #correcao #brasil #verdade #bolsonaro #jair #jairbolsonaro #verdade #🇧🇷,,Muito curto,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12300
155,7128812180333399301,2022-08-06 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,"- Hoje, em Recife / Pernambuco (06/08/2022). 🇧🇷 #presidente #jair #bolsonaro #recife #pernambuco #brasil #pe #🇧🇷 #moto #motorcycle #deus #patria #familia #liberdade #jairbolsonaro",59.3,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6821
156,7128889890720304390,2022-08-06 00:00:00,2022-10-02,sábado,lulaoficial,“Estou me preparando pra fazer em 4 anos aquilo que a gente fez em 8.” 🦑🇧🇷❤️✨ #vamosjuntospelobrasil #equipelula #lula #futebolbrasileiro,21.29,Muito curto,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,57500
157,7129126634917088517,2022-08-07 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#jairbolsonaro #diesel #bolsonaro #combustivel #brasil #jair #verdade #br #petrobras #🇧🇷 #patria #caminhao #caminhoneiro #abastecimento #carga #comida #deflacao #compartilhe,39.89,Curto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11800
158,7129273713110813958,2022-08-07 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#futuro #future #brasil #brazil #deus #patria #familia #god #family #home #🇧🇷 #jair #jairbolsonaro #bolsonaro #jair #🌷 #flower #obrigado #thanks,20.92,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15400
159,7129319466994863365,2022-08-07 00:00:00,2022-10-02,domingo,lulaoficial,Lula + Alckmin = esperança para o povo brasileiro 🇧🇷❤️ #vamosjuntospelobrasil #equipelula,90.14,Longo,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8122
160,7129497893722983686,2022-08-08 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jairbolsonaro #brasil #jair #bolsonaro #presidente #venezuela #futuro #pais #acredite #nos #seus #olhos #🇧🇷 #democracia #verdade #compartilhe,34.69,Curto,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5674
161,7129627878987451654,2022-08-08 00:00:00,2022-10-02,segunda-feira,lulaoficial,E se o Lula não tivesse sido Presidente? #lula #vamosjuntospelobrasil #samu #bolsafamilia #salariominimo #luzparatodos 🇧🇷❤️🦑,59.16,Curto,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21500
162,7129679899866057989,2022-08-08 00:00:00,2022-10-02,segunda-feira,lulaoficial,"Será um prazer ir no @Poddelas falar sobre políticas para as mulheres, crianças e todo o povo brasileiro. Obrigada @Anitta pelo convite ❤️#podcast #poddelas #cortespodcast #vamosjuntospelobrasil #equipelula #lula",94.13,Longo,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,449900
163,7129869360520318214,2022-08-09 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbsonaro #flow #podcast #presidente #deus #patria #familia #brasil #🇧🇷,32.62,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,313300
164,7129999617961381125,2022-08-09 00:00:00,2022-10-02,terça-feira,lulaoficial,“Esse país tem jeito.” 🇧🇷❤️🦑 🇧🇷#vamosjuntospelobrasil #lula #equipelula #brasil #crescimento,49.36,Curto,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22900
165,7130026941838560518,2022-08-09 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#quebra #dois #2 #bracos #pernas #braco #perna #queda #para #quedas #paraquedas #curiosidade #mergulhador #profissional #jair #bolsonaro #jairbolsonaro #salto #livre #pqd #presidente #capitao #brasil #🇧🇷#moto #motociclista,34.83,Curto,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,109500
166,7130253492685491461,2022-08-10 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#refinaria #combustivel #bolivia #lula #seu #dinheiro #pt #dilma #verdade #petrole #gasolina #diesel #energia #🇧🇷 #brasil #jairbolsonaro #jair #bolsonaro #presidente #verdade #compartilhe #socialismo,57.14,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17700
167,7130256899898887430,2022-08-10 00:00:00,2022-10-02,quarta-feira,lulaoficial,O salário mínimo não tem aumento acima da inflação há 3 anos. Já mostramos que é possível aumentar o salário mínimo e melhorar a vida da população brasileira 🇧🇷❤️🦑 #vamosjuntospelobrasil #equipelula #lula #salario,38.54,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4228
168,7130286692325494022,2022-08-10 00:00:00,2022-10-02,quarta-feira,lulaoficial,Tá na hora do Brasil mostrar a sua grandeza pro mundo 🇧🇷🇧🇷🇧🇷 #vamosjuntospelobrasil #equipelula #brasil,44.21,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4028
169,7130323797961362694,2022-08-10 00:00:00,2022-10-02,quarta-feira,lulaoficial,40 anos em 4! Entrando pra trend de um jeitinho diferente 🇧🇷😎🦑❤️ #vamosjuntospelobrasil #lula #equipelula #dedaopontaatras #atraspontadedao,19.85,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9170
170,7130376005528685830,2022-08-10 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #verdade #flow #podcast #presidente #brincadeira #brasil #🇧🇷 #veludo #kkkk,50.15,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30400
171,7130613363570117894,2022-08-11 00:00:00,2022-10-02,quinta-feira,lulaoficial,A educação é o pilar da transformação social 🇧🇷❤️📚 #diadoestudante #educacao #edutok,57.79,Curto,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2804
172,7130703792714059013,2022-08-11 00:00:00,2022-10-02,quinta-feira,lulaoficial,Experiencia e vontade para recuperar a qualidade de vida para o nosso povo. 🇧🇷❤️🦑 #vamosjuntospelobrasil #equipelula,49.41,Curto,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12500
173,7130716020704021765,2022-08-11 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#imposto #icms #deflacao #paulo #guedes #presidente #jair #bolsonaro #jairbolsonaro #brasil #🇧🇷,37.5,Curto,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31300
174,7130805243079675141,2022-08-11 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,- Boa noite a todos! 👍. obs: autor desconhecido.,24.59,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,83500
175,7130977879478816005,2022-08-12 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,60.16,Normal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39600
176,7131015973125115142,2022-08-12 00:00:00,2022-10-02,sexta-feira,lulaoficial,Vamos melhorar a vida do povo brasileiro 🇧🇷❤️🇧🇷❤️ #vamosjuntospelobrasil #equipelula,37.27,Curto,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7514
177,7131086087845465349,2022-08-12 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,#pastelzinho #pastel #live #jantar #janta #semana #presidente #jair #bolsonaro #jairbolsonaro #kkkk #brasil #🇧🇷,26.56,Muito curto,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80000
178,7131113306244287750,2022-08-12 00:00:00,2022-10-02,sexta-feira,lulaoficial,O jovem só perde a luta que ele não faz 🇧🇷❤️😎 #vamosjuntospelobrasil #equipelula #juventude #futuro #Brasil,29.39,Muito curto,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4090
179,7131330617203100934,2022-08-13 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,"- Uma carta ""pela democracia"" que reúne artistas com saudades da lei rouanet, sindicatos com saudades do imposto sindical, bancos com saudades das taxas de transferência e defensores de ditaduras socialistas, todos esses com saudades do Ladrão, vale menos que um pastel de vento. #bolsonaro #jair #democracia #movimento #carta #sindicato #rouanet #pastel #com #caldo #delicia #brasil #🇧🇷",47.23,Curto,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14700
180,7131348039222004997,2022-08-13 00:00:00,2022-10-02,sábado,lulaoficial,Essa bandeira é nossa 🇧🇷❤️🇧🇷❤️ #vamosjuntospelobrasil #equipelula #brasil,33.18,Curto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64500
181,7131402728286342405,2022-08-13 00:00:00,2022-10-02,sábado,lulaoficial,Hoje é dia 1️⃣3️⃣⭐ Faltam 50 dias para... #luladay,7.92,Muito curto,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,409100
182,7131433205214792966,2022-08-13 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,45.72,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39400
183,7131493637380132102,2022-08-13 00:00:00,2022-10-02,sábado,lulaoficial,Quem aqui já quer mais um #luladay ? ☝️🦑❤️🇧🇷,41.89,Curto,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8850
184,7131704024373464326,2022-08-14 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #presidente #brasil #verdade #deus #patria #familia #🇧🇷,64.06,Normal,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,33300
185,7131742778471599366,2022-08-14 00:00:00,2022-10-02,domingo,lulaoficial,"Um feliz Dia dos Pais com muito carinho, fraternidade, amor e esperança de dias melhores para o Brasil 🇧🇷❤️ #Pai #equipelula #lula #vamosjuntospelobrasil",76.3,Normal,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13300
186,7131839191364799750,2022-08-14 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#titulos #brasil #jair #bolsonaro #presidente #jairbolsonaro #oportunidade #brasil #domingo #deus #patria #familia #🇧🇷 #propriedade #trabalho #emprego #renda,18.62,Muito curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12800
187,7131879665454681349,2022-08-14 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#power #rangers #go #go #gente #obrigado #quem #é #chico #sá #megazord #jair #bolsonaro #jairbolsonaro #zordon #🇧🇷,11.33,Muito curto,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,43700
188,7132102394170674437,2022-08-15 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#liberdade #brasil #🇧🇷 #deus #patria #familia #democracia #jair #bolsonaro #jairbolsonaro #liberta #br #presidente,58.54,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15700
189,7132126626027998469,2022-08-15 00:00:00,2022-10-02,segunda-feira,lulaoficial,A indústria automobilística vai voltar a crescer 🚙❤️🇧🇷 #vamosjuntospelobrasil #equipelula,58.72,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7550
190,7132140612509289733,2022-08-15 00:00:00,2022-10-02,segunda-feira,lulaoficial,Ação! À meia-noite começa nossa campanha. O Brasil vai voltar a ser um país de esperança! 🇧🇷❤️#vamosjuntospelobrasil #equipelula,15.23,Muito curto,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,33800
191,7132157906039966982,2022-08-15 00:00:00,2022-10-02,segunda-feira,lulaoficial,Obrigado Marcelo Serrado pelo apoio. Vamos juntos pelo futuro do Brasil 🇧🇷❤️ #equipeLula,7.86,Muito curto,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,16800
192,7132207668944440582,2022-08-15 00:00:00,2022-10-02,segunda-feira,lulaoficial,Complete a frase: O Brasil da esperança é… 🇧🇷❤️✨ #vamosjuntospelobrasil #equipelula,20.59,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8319
193,7132216683162307845,2022-08-15 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jair #bolsonaro #jairbolsonaro #presidente #brasil #deus #patria #familia #🇧🇷 #piperoni #jeito #juntos #piparote #futuro #os #brasil,29.23,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12700
194,7132308627553012998,2022-08-16 00:00:00,2022-10-02,terça-feira,lulaoficial,"Meus amigos e minhas amigas. Nossa campanha rumo à vitória começou! Dizem que basta um passo para não estarmos mais no mesmo lugar. Já caminhamos muito, e se chegamos até aqui foi porque não conseguiram tirar de nós a esperança. Agora é hora de irmos além. #BrasildaEsperança #vamosjuntospelobrasil #equipelula",64.9,Normal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,209500
195,7132473192811203845,2022-08-16 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#educacao #brasil #fies #jair #bolsonaro #jairbolsonaro #22 #presidente #fies #verdade #compartilhe,55.35,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7880
196,7132480302617873669,2022-08-16 00:00:00,2022-10-02,terça-feira,lulaoficial,O Futuro do Brasil está nas nossas mãos ❤️ 🇧🇷 #brasildaesperança #vamosjuntospelobrasil,72.12,Normal,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7615
197,7132503317246233862,2022-08-16 00:00:00,2022-10-02,terça-feira,lulaoficial,A campanha começou! Vamos pra rua pra o Brasil voltar a ser feliz! #brasildaesperança #vamosjuntospelobrasil,11.47,Muito curto,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,15400
198,7132523699927813382,2022-08-16 00:00:00,2022-10-02,terça-feira,lulaoficial,Canta com a gente! 🇧🇷❤️🦑✨ imagens: Ricardo Stuckert #vamosjuntospelobrasil #brasildaesperança,41.0,Curto,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9992
199,7132631064148757765,2022-08-16 00:00:00,2022-10-02,terça-feira,bolsonaromessiasjair,#jair #bolsonaro #mg #minas #gerais #minasgerais #juiz #de #fora #juizdefora #brasil #acima #de #tudo #deus #todos #obrigado #🇧🇷,65.2,Normal,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19900
200,7132807218776263942,2022-08-17 00:00:00,2022-10-02,quarta-feira,lulaoficial,A gente quer um governo de solidariedade e amor ❤️🇧🇷 #brasildaesperança #vamosjuntospelobrasil,56.63,Curto,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13800
201,7132847399856393478,2022-08-17 00:00:00,2022-10-02,quarta-feira,bolsonaromessiasjair,#gamer #videogame #imposto #reducao #brasil #oportunidade #jair #bolsonaro #jairbolsonaro #video #game #brasil #historia #🇧🇷 #presidente,43.3,Curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38700
202,7132933035841850629,2022-08-17 00:00:00,2022-10-02,quarta-feira,lulaoficial,Esse país precisa de nós 🇧🇷❤️ #brasildaesperança #equipelula #VamosjuntospeloBrasil,57.82,Curto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13500
203,7133186727350488326,2022-08-18 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#brasil #🇧🇷 #jairbolsonaro #bolsonaro #para #onde #ia #o #dinheiro #no #passado #presidente #22 #compartilha,42.84,Curto,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13800
204,7133219317318946053,2022-08-18 00:00:00,2022-10-02,quinta-feira,lulaoficial,Quem aqui vai ajudar a reconstruir o #BrasilDaEsperança ?#vamosjuntospeloBrasil #CapCut #fotorandom #trandtiktok,6.62,Muito curto,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,216400
205,7133313072281816325,2022-08-18 00:00:00,2022-10-02,quinta-feira,lulaoficial,Vamos recuperar a democracia e o povo vai recuperar o prazer de ser feliz 🇧🇷❤️ #BrasildaEsperança #Lula #vamosjuntospelobrasil,17.65,Muito curto,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47600
206,7133372760616750342,2022-08-18 00:00:00,2022-10-02,quinta-feira,bolsonaromessiasjair,#ema #kkkk #alvorada #bicada #brasilia #df #distritofederal #distrito #federal #brasil #🇧🇷 #jair #bolsonaro #jairbolsonaro #ave #descontracao,21.15,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7828
207,7133586235938934022,2022-08-19 00:00:00,2022-10-02,sexta-feira,bolsonaromessiasjair,"- Carne bovina; carne de frango; farinha de trigo; café; margarina; óleo de soja; macarrão; bolachas e biscoitos; produtos de padaria e pastelaria; açúcar e muitos outros já foram incluídos em reduções passadas, assim como medicamentos, combustíveis, energia e o gás de cozinha. #suplementos #alimentares #imposto #brasil #🇧🇷 #cada #vez #menos #impostos #estimulo #a #economia #saude #atletas #jair #bolsonaro #jair #bolsonaro",11.89,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31500
208,7133605923712437509,2022-08-19 00:00:00,2022-10-02,sexta-feira,lulaoficial,Foi emocionante! Obrigado BH ❤️🇧🇷 #brasildaesperança #Lula #vamosjuntospelobrasil,52.5,Curto,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,62700
209,7133614538678734085,2022-08-19 00:00:00,2022-10-02,sexta-feira,lulaoficial,Alô alô São Paulo! A gente se encontra no 20 de Agosto no Anhangabaú 🇧🇷❤️ #brasildaesperança #vamosjuntospeloBrasil #equipelula,8.66,Muito curto,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7890
210,7133651309135383813,2022-08-19 00:00:00,2022-10-02,sexta-feira,lulaoficial,Entrei na trend 😎 Gostaram? #brasildaesperança #vamosjuntospelobrasil #vcnaofazmeutipo #equipeLula,,Muito curto,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,867300
211,7133912686697434373,2022-08-20 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#presidente #brasil #jair #bolsonaro #jairbolsonaro #venezuela #deus #patria #familia #colombia #argentina #br #🇧🇷 #povo #assista #escolhas #compartilhe,58.16,Curto,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,107500
212,7134063597352733958,2022-08-20 00:00:00,2022-10-02,sábado,lulaoficial,"Queria agradecer a cada um que, mesmo com o frio, veio ao ato em São Paulo ❤️🖤🇧🇷Precisamos unir forças para o desafio que temos pela frente. Vamos construir o #BrasilDaEsperança #CapCut #loading 📸 Ricardo Stuckert",9.75,Muito curto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16300
213,7134093185256590598,2022-08-20 00:00:00,2022-10-02,sábado,bolsonaromessiasjair,#criancada #obrigado #deus #patria #familia #jesus #de #nazare #canto #brasil #🇧🇷 #jairbolsonaro #jair #bolsonaro #presidente #futuro #🎶 #🙌🏻,36.66,Curto,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,21800
214,7134355976274070790,2022-08-21 00:00:00,2022-10-02,domingo,lulaoficial,"A gente não pode sossegar. Fiquem espertos no zap. Não deixem passar mentira. Não aceitem provocação, mas não deixem de debater política. Não vamos deixar a mentira vencer a verdade. 🇧🇷❤️ #brasildaesperança #UltaBeautyForward",90.18,Longo,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4731
215,7134369947496500485,2022-08-21 00:00:00,2022-10-02,domingo,bolsonaromessiasjair,#imposto #federal #brasil #alcool #gas #de #cozinha #gasolina #querosene #aviao #aviacao #economia #zero #jair #bolsonaro #jairbolsonaro #presidente #🇧🇷 #paulo #guedes #2023,27.82,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,38100
216,7134405290535013638,2022-08-21 00:00:00,2022-10-02,domingo,lulaoficial,Faça um dueto com esse vídeo mostrando a sua coreografia! 🇧🇷❤️😎 #brasildaesperança,15.28,Muito curto,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,35400
217,7134442965841349893,2022-08-21 00:00:00,2022-10-02,domingo,lulaoficial,O governo tem que agir como o coração de uma mãe. Nada é mais justo do que o coração de uma mãe. ❤️ #brasildaesperança,81.08,Normal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16500
218,7134470644040764678,2022-08-21 00:00:00,2022-10-02,domingo,lulaoficial,"Quando o assunto é cuidar do povo… já sabe, né? 🇧🇷❤️🦑 #brasildaesperança #quandooassuntoé #aproveitavaibebe #vaicantarsopravc",7.41,Muito curto,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,428000
219,7134678311376047366,2022-08-22 00:00:00,2022-10-02,segunda-feira,lulaoficial,Vamos reconstruir o Brasil da Esperança 🇧🇷❤️ #brasildaesperança #EquipeLula,20.27,Muito curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50500
220,7134687808417058054,2022-08-22 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jair #bolsonaro #independencia #governador #prefeito #presidente #brasil #🇧🇷 #programa #do #ratinho #assista #ate #o #final #deus #patria #familia #liberdade,59.09,Curto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,767700
221,7134868163753168133,2022-08-22 00:00:00,2022-10-02,segunda-feira,bolsonaromessiasjair,#jair #bolsonaro #bolsonaro #grandes #feitos #brasil #deus #patria #familia #auxilio #brasil #transposicao #sao #francisco #muito #mais #compartilhe #🇧🇷,61.53,Normal,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,217600
